year,selling_price,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,fuel_nan,transmission_Automatic,transmission_Manual,transmission_nan,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,seller_type_nan,brand
2019.0,950000,10000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,535000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2009.0,325000,25000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,270000,74000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,300000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,325000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2010.0,350000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2008.0,229999,146000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2012.0,325000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2005.0,70000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,190000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,24
2011.0,345000,65500.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2016.0,1025000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2012.0,120000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,114999,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,300000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2016.0,340000,56000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2005.0,90000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2006.0,150000,140300.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,115999,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,750000,41988.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,17
2017.0,350000,7658.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,23
2017.0,611000,60000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2012.0,225000,48000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2016.0,375000,23000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2007.0,275000,10211.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2005.0,120000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,350000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,409999,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,500000,130000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,220000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2008.0,120000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2007.0,70000,55000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,800000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,525000,145000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2016.0,300000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2008.0,195000,56000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2007.0,130000,98000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,300000,135000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2002.0,120000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,450000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2010.0,160000,102000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,800000,35000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2013.0,100000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,265000,32933.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2008.0,175000,54551.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2014.0,250999,57112.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2015.0,471000,41025.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,10
2019.0,650000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,225000,53122.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2013.0,245000,64111.0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,18
2011.0,221000,78892.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2011.0,271000,74113.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2012.0,290000,80000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2017.0,525000,39000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2012.0,377000,84775.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,27
2012.0,95000,20778.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,25
2015.0,763000,64441.0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2015.0,450000,43192.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2014.0,140000,44416.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,25
2016.0,701000,60000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2011.0,277000,62601.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,21
2018.0,520000,50000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2017.0,550000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,260000,60000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2015.0,420000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2002.0,35000,100000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,22
2018.0,1150000,20000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2017.0,680000,46000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,425000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,450000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2008.0,590000,89600.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2017.0,936999,60800.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,27
2015.0,420000,104000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2014.0,450000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2004.0,40000,69111.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,520000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2007.0,80000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,55000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2001.0,80000,100000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,210000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,260000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2016.0,250000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2008.0,80000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2010.0,450000,150000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2005.0,310000,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2014.0,500000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2016.0,840000,70000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2015.0,1000000,3600.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2015.0,530000,14272.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2003.0,75000,57000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,280000,3240.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,540000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,350000,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2011.0,320000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,475000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2011.0,220000,140000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2014.0,60000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,425000,20000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,3
2008.0,70000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2015.0,281000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2013.0,211000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,550000,11000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,350000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2017.0,420000,19890.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,18
2015.0,270000,20969.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2016.0,399000,20194.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2016.0,440000,34982.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2012.0,250000,44588.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2016.0,650000,57904.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2015.0,270000,59258.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2016.0,390000,60826.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2014.0,225000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,900000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2019.0,800000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,320000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2016.0,300000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,740000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,350000,1300.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2014.0,280000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2018.0,675000,50000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,18
2011.0,300000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,400000,76000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2010.0,420000,100000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2008.0,300000,120000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2010.0,170000,70000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,210000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,600000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2014.0,260000,38000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,82000,19000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,690000,75000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,300000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,799000,31707.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2014.0,190000,90000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,250000,30000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,200000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2005.0,300000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,250000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2008.0,90000,70000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,700000,160000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2017.0,290000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,1050000,97000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2008.0,70000,100000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2016.0,520000,41000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,150000,90000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2008.0,120000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2010.0,150000,70000.0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2011.0,400000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,27
2015.0,310000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2015.0,550000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,550000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,320000,73000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
1992.0,50000,100000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,360000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2017.0,700000,50000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,700000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,655000,60000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2011.0,200000,110000.0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,3
2012.0,375000,150000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2012.0,470000,109052.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2015.0,550000,90658.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2014.0,500000,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2015.0,210000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2009.0,245000,75000.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,10
2017.0,700000,25552.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2018.0,300000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2017.0,350000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2017.0,635000,25000.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,10
2012.0,325000,40700.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2017.0,1150000,65500.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,17
2008.0,110000,42000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,25
2018.0,890000,8000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2007.0,73000,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,750000,6000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,18
2018.0,690000,11174.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2008.0,130000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2007.0,85000,85000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,325000,105000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
1998.0,85000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2018.0,860000,30000.0,2,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2017.0,690000,41000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,650000,54000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2014.0,375000,40000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2013.0,525000,71000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,10
2016.0,330000,72500.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2013.0,280000,76600.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,470000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,350000,110000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2012.0,480000,63000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,9
2016.0,620000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2014.0,250000,58000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2010.0,78692,80000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2012.0,350000,80000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2013.0,250000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,260000,97700.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,640000,36000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,9
2008.0,220000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,465000,130000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2010.0,229999,120000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,425000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,95000,120000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2016.0,229999,37500.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,5
1999.0,45000,50000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2007.0,479000,145000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,340000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,620000,35000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,270000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2018.0,400000,35000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,260000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2003.0,48000,50000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,100000,23800.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2015.0,490000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2010.0,120000,90000.0,2,False,False,False,True,False,False,False,True,False,False,True,False,False,18
2008.0,125000,102000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,160000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,190000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,400000,35000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,26
2011.0,500000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,6
2008.0,320000,90000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2007.0,250000,47000.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,9
2010.0,105000,90000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2018.0,550000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2019.0,600000,1100.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,10
2020.0,210000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,210000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2009.0,150000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,125000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2016.0,380000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2019.0,600000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,490000,27000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,545000,38000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,250000,25000.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2020.0,1050000,1100.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2007.0,100000,100000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2014.0,250000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2007.0,100000,110000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2016.0,350000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,370000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2004.0,121000,110000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,570000,44077.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,8
2017.0,785000,24000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2018.0,850000,30000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,375000,30000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,619000,40000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,335000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2006.0,500000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,26
2003.0,60000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,270000,70000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2010.0,225000,100000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,150000,160000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2013.0,173000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,3
2017.0,710000,110000.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,27
2017.0,550000,20000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2008.0,58000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2012.0,1200000,60000.0,3,False,False,False,False,True,False,True,False,False,False,True,False,False,1
2013.0,500000,150000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2009.0,120000,83000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2018.0,300000,30000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,295000,21000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2018.0,587000,80000.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2012.0,430000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,0
2007.0,123000,50000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2012.0,450000,48500.0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,24
2007.0,130000,60000.0,3,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,110000,90000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2015.0,320000,70000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,300000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,350000,110000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,27
2018.0,800000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,540000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2011.0,160000,60000.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,340000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2017.0,350000,40000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2011.0,300000,100000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,27
2013.0,330000,63000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2016.0,325000,80000.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,18
2013.0,250000,55000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2015.0,240000,60000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,3
2020.0,545000,5000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,300000,48000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2014.0,240000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2018.0,360000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,23
2012.0,250000,70000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2019.0,475000,105000.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,24
2016.0,600000,50000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,10
2010.0,150000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2017.0,700000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2018.0,500000,10000.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2012.0,193000,45000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2015.0,800000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,9
2008.0,150000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2002.0,80000,40000.0,4,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,130000,100000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2012.0,280000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,8
2011.0,229999,110000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2008.0,80000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,70000,10000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2013.0,240000,60000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,18
2010.0,380000,72000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2006.0,80000,110000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2013.0,265000,50000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2018.0,320000,25000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,10
2014.0,500000,120000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,21
2014.0,600000,80000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2018.0,420000,80000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,25
2009.0,140000,120000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2010.0,300000,100000.0,2,False,True,False,False,False,False,False,True,False,False,True,False,False,24
2006.0,100000,60000.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,10
2017.0,350000,25000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2018.0,850000,19000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,8
2008.0,140000,54000.0,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
2015.0,550000,17100.0,2,False,False,False,False,True,False,False,True,False,True,False,False,False,8
2017.0,525000,19000.0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,10
2015.0,470000,146000.0,1,False,True,False,False,False,False,False,True,False,True,False,False,False,8
2013.0,900000,98000.0,1,False,True,False,False,False,False,True,False,False,True,False,False,False,8
1998.0,80000,120000.0,2,False,False,False,False,True,False,False,True,False,False,True,False,False,18
2017.0,800000,50000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,23
2017.0,250000,15000.0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,5
2018.0,700000,25000.0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,18
2019.0,800000,25000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,25
2013.0,660000,60000.0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,17
2015.0,465000,60000.0,3,False,True,False,False,False,False,False,True,False,False,True,False,False,18
